season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2004,7,Trabzonspor,TUR 1st,1764.13883177505,24,5,5,34,Galatasaray,1744.78055498726
2004,10,Fenerbahce,TUR 1st,1743.08432928295,26,2,6,34,Trabzonspor,1772.73951692515
2004,13,Galatasaray,TUR 1st,1724.11529260153,24,4,6,34,Fenerbahce,1789.38270615456
2004,18,Besiktas,TUR 1st,1699.81088352518,20,9,5,34,Fenerbahce,1776.25020529176
2004,62,Genclerbirligi,TUR 1st,1568.67725719136,14,9,11,34,Galatasaray,1737.93597284097
2004,85,Ankaraspor,TUR 1st,1533.35854963589,13,9,12,34,Besiktas,1654.757504918
2004,95,Konyaspor,TUR 1st,1520.13734549361,11,12,11,34,Fenerbahce,1770.50188491088
2004,130,Denizlispor,TUR 1st,1489.44164699544,13,10,11,34,Fenerbahce,1797.14322563219
2004,203,Kayserispor,TUR 1st,1432.29319888226,8,10,16,34,Malatyaspor,1548.75484003535
2004,204,Rizespor,TUR 1st,1432.02548732708,11,10,13,34,Denizlispor,1532.89572259104
2004,208,Gaziantepspor,TUR 1st,1429.34332340155,13,5,16,34,Trabzonspor,1768.74012115278
2004,210,Malatyaspor,TUR 1st,1426.29128019275,12,7,15,34,Ankaraspor,1541.24152931512
2004,225,Samsunspor,TUR 1st,1412.38777223162,10,8,16,34,Galatasaray,1755.67474161413
2004,233,Ankaragucu,TUR 1st,1402.29460854822,10,8,16,34,Fenerbahce,1780.29841741165
2004,239,Sakaryaspor,TUR 1st,1389.11100261463,9,5,20,34,Malatyaspor,1523.07431083294
2004,251,Istanbulspor,TUR 1st,1369.99268874939,5,12,17,34,Gaziantepspor,1515.72213663155
2004,252,Diyarbakirspor,TUR 1st,1368.83150234648,9,7,18,34,Galatasaray,1752.22912079528
2004,266,A. Sebatspor,TUR 1st,1294.66499920502,3,10,21,34,Denizlispor,1532.85057003757
