season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2021,1,Porto,POR 1st,1947.80428442868,29,4,1,34,Benfica,1770.81168516805
2021,5,Sp Lisbon,POR 1st,1857.59278468221,27,4,3,34,Benfica,1769.83512900946
2021,13,Benfica,POR 1st,1740.84398397619,23,5,6,34,Sp Lisbon,1864.80361555429
2021,43,Sp Braga,POR 1st,1631.419624833,19,8,7,34,Porto,1958.16824481207
2021,92,Guimaraes,POR 1st,1536.80402884458,13,9,12,34,Sp Braga,1641.66207370508
2021,118,Gil Vicente,POR 1st,1505.24633903271,13,12,9,34,Benfica,1756.14576072258
2021,137,Famalicao,POR 1st,1481.90402777215,9,12,13,34,Sp Braga,1647.31553251055
2021,147,Santa Clara,POR 1st,1469.81093453777,9,13,12,34,Sp Lisbon,1888.33478463835
2021,181,Maritimo,POR 1st,1441.16074091193,9,11,14,34,Sp Braga,1634.55555161599
2021,187,Boavista,POR 1st,1430.91746600608,7,17,10,34,Pacos Ferreira,1516.47918433002
2021,200,Estoril,POR 1st,1410.05115844991,9,12,13,34,Portimonense,1529.69799499486
2021,204,Pacos Ferreira,POR 1st,1402.7536783282,9,11,14,34,Portimonense,1521.63488339937
2021,213,Portimonense,POR 1st,1392.5718347212,10,8,16,34,Benfica,1773.22914535623
2021,233,Vizela,POR 1st,1370.23069873645,7,12,15,34,Guimaraes,1535.70122310618
2021,238,Moreirense,POR 1st,1360.95664561213,7,8,19,34,Gil Vicente,1560.72602222928
2021,239,Arouca,POR 1st,1359.04778201927,7,10,17,34,Gil Vicente,1576.5517786483
2021,253,Tondela,POR 1st,1332.35043313021,7,7,20,34,Maritimo,1501.85157428006
2021,254,Belenenses,POR 1st,1328.53355397731,5,11,18,34,Guimaraes,1535.21206933333
