season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2024,3,Bayern Munich,GER 2nd,1831.37002883065,25,7,2,34,Ein Frankfurt,1623.09444974232
2024,31,Leverkusen,GER 2nd,1664.09859848943,19,12,3,34,Ein Frankfurt,1627.95819889041
2024,39,Dortmund,GER 2nd,1630.02454698085,17,6,11,34,Leverkusen,1689.82334241999
2024,50,Ein Frankfurt,GER 2nd,1604.44564912407,17,9,8,34,Dortmund,1574.73478603463
2024,78,Mainz,GER 2nd,1549.45007190755,14,10,10,34,Bayern Munich,1845.35201191946
2024,83,Stuttgart,GER 2nd,1544.60377000846,14,8,12,34,Dortmund,1646.85446758314
2024,98,Werder Bremen,GER 2nd,1520.9331832942,14,9,11,34,Leverkusen,1724.5352096333
2024,100,Freiburg,GER 2nd,1518.07401549571,16,7,11,34,Wolfsburg,1547.78763906488
2024,102,RB Leipzig,GER 2nd,1516.98146571639,13,12,9,34,Leverkusen,1668.82868285452
2024,149,Wolfsburg,GER 2nd,1470.00402692424,11,10,13,34,Stuttgart,1570.09083270747
2024,168,M'gladbach,GER 2nd,1452.38106599154,13,6,15,34,Stuttgart,1572.75163134007
2024,191,Augsburg,GER 2nd,1429.24716769687,11,10,13,34,Dortmund,1609.683043632
2024,203,Union Berlin,GER 2nd,1416.18669499888,10,10,14,34,Dortmund,1620.67412943361
2024,215,Hoffenheim,GER 2nd,1402.78908551232,7,11,16,34,RB Leipzig,1566.07226491162
2024,218,St Pauli,GER 2nd,1400.2984350271,8,8,18,34,Stuttgart,1571.27102949713
2024,235,Heidenheim,GER 2nd,1360.849460092,8,5,21,34,Mainz,1539.53566099667
2024,240,Holstein Kiel,GER 2nd,1346.1318450878,6,7,21,34,Dortmund,1602.52266757694
2024,242,Bochum,GER 2nd,1342.13088882193,6,7,21,34,Bayern Munich,1862.37913496962
