season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2013,3,Bayern Munich,GER 2nd,1893.61384706881,29,3,2,34,Dortmund,1726.17354883074
2013,13,Dortmund,GER 2nd,1723.79475471037,22,5,7,34,Bayern Munich,1920.20957312541
2013,34,Schalke 04,GER 2nd,1637.30062975094,19,7,8,34,Leverkusen,1638.62558170083
2013,46,Leverkusen,GER 2nd,1598.46962816772,19,4,11,34,Dortmund,1722.12495967735
2013,48,Wolfsburg,GER 2nd,1596.16670257371,18,6,10,34,Dortmund,1741.11682852034
2013,78,M'gladbach,GER 2nd,1550.22889039169,16,7,11,34,Dortmund,1741.93195779174
2013,102,Augsburg,GER 2nd,1522.88523913011,15,7,12,34,Bayern Munich,1939.4560565911
2013,113,Mainz,GER 2nd,1513.24620239352,16,5,13,34,Leverkusen,1609.69792203958
2013,116,Hoffenheim,GER 2nd,1504.78213999333,11,11,12,34,Wolfsburg,1605.88459470125
2013,175,Hannover,GER 2nd,1439.35846703639,12,6,16,34,M'gladbach,1604.89224107528
2013,186,Freiburg,GER 2nd,1430.1255001814,9,9,16,34,Leverkusen,1641.84991153729
2013,192,Werder Bremen,GER 2nd,1425.17674026199,10,9,15,34,Leverkusen,1659.0081958508
2013,204,Hertha,GER 2nd,1410.29836906168,11,8,15,34,Dortmund,1701.14895850387
2013,208,Ein Frankfurt,GER 2nd,1406.82829090403,9,9,16,34,Leverkusen,1676.81811197067
2013,218,Stuttgart,GER 2nd,1398.24423734406,8,8,18,34,Schalke 04,1663.90081832293
2013,250,Hamburg,GER 2nd,1328.07247569688,7,6,21,34,Dortmund,1695.85606341377
2013,253,Braunschweig,GER 2nd,1323.73477587505,6,7,21,34,Leverkusen,1668.45919264615
2013,260,Nurnberg,GER 2nd,1297.67310945829,5,11,18,34,Augsburg,1543.93691627436
