season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2017,2,Porto,POR 1st,1886.64635446074,28,4,2,34,Benfica,1867.33608077971
2017,4,Benfica,POR 1st,1837.28962551774,25,6,3,34,Sp Braga,1728.2072210933
2017,11,Sp Lisbon,POR 1st,1755.57614746349,24,6,4,34,Feirense,1525.1552931551
2017,16,Sp Braga,POR 1st,1728.33762774404,24,3,7,34,Sp Lisbon,1771.38903746286
2017,130,Rio Ave,POR 1st,1484.46183592755,15,6,13,34,Sp Braga,1745.64812753546
2017,133,Chaves,POR 1st,1479.62651337049,13,8,13,34,Maritimo,1523.78986799948
2017,150,Guimaraes,POR 1st,1460.0966512981,13,4,17,34,Maritimo,1538.3291918867
2017,156,Boavista,POR 1st,1455.19990577929,13,6,15,34,Benfica,1844.96314084299
2017,177,Maritimo,POR 1st,1438.65877243066,13,8,13,34,Sp Lisbon,1773.96951423224
2017,191,Portimonense,POR 1st,1428.90906301463,10,8,16,34,Rio Ave,1551.91894447189
2017,196,Tondela,POR 1st,1421.70255045267,10,8,16,34,Benfica,1858.00876408722
2017,198,Belenenses,POR 1st,1419.78031930788,9,10,15,34,Porto,1898.24905258028
2017,210,Aves,POR 1st,1403.56682407393,9,7,18,34,Portimonense,1491.13766286987
2017,225,Setubal,POR 1st,1387.09654666477,7,11,16,34,Sp Braga,1718.90632168615
2017,240,Feirense,POR 1st,1365.65658613159,9,4,21,34,Rio Ave,1523.91576214498
2017,244,Moreirense,POR 1st,1361.33768531193,8,8,18,34,Guimaraes,1501.26888032041
2017,249,Estoril,POR 1st,1344.52915679496,8,6,20,34,Sp Lisbon,1792.28614593316
2017,251,Pacos Ferreira,POR 1st,1341.52783425554,7,9,18,34,Porto,1916.11644144756
