season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2009,19,Marseille,FRA 1st,1705.81136604643,23,9,6,38,Lille,1653.46699620495
2009,23,Lille,FRA 1st,1667.46259639808,21,7,10,38,Marseille,1713.01938373672
2009,27,Lyon,FRA 1st,1656.16072203314,20,12,6,38,Auxerre,1633.86683786139
2009,32,Auxerre,FRA 1st,1621.16075353105,20,11,7,38,Marseille,1682.64803841804
2009,59,Montpellier,FRA 1st,1580.05304987152,20,9,9,38,Marseille,1663.03811564748
2009,75,Lorient,FRA 1st,1542.06869929661,16,10,12,38,Lille,1682.21048832866
2009,83,Bordeaux,FRA 1st,1533.04150549162,19,7,12,38,Lille,1650.69519610547
2009,104,Rennes,FRA 1st,1509.58923687406,14,11,13,38,Bordeaux,1623.21531638747
2009,120,Valenciennes,FRA 1st,1496.50262987579,14,10,14,38,Marseille,1719.70119769448
2009,121,Lens,FRA 1st,1493.75455147537,12,12,14,38,Marseille,1691.72318687725
2009,140,Monaco,FRA 1st,1478.9223316449,15,10,13,38,Marseille,1703.16660464872
2009,152,Toulouse,FRA 1st,1469.64037296457,12,11,15,38,Rennes,1531.30478128066
2009,153,Nancy,FRA 1st,1468.8388345444,13,9,16,38,Bordeaux,1613.29434571983
2009,173,Paris SG,FRA 1st,1458.04522058788,12,11,15,38,Lille,1637.90815424441
2009,185,Nice,FRA 1st,1444.03507002296,11,11,16,38,Lyon,1660.42244929958
2009,198,St Etienne,FRA 1st,1426.4638527693,10,10,18,38,Bordeaux,1601.12912132306
2009,230,Grenoble,FRA 1st,1374.43280789776,5,8,25,38,Auxerre,1600.5100893587
2009,235,Le Mans,FRA 1st,1367.60734898086,8,8,22,38,Bordeaux,1577.69247401507
2009,239,Boulogne,FRA 1st,1357.34965548041,7,10,21,38,Lorient,1549.67716161266
2009,244,Sochaux,FRA 1st,1349.05939421329,11,8,19,38,Lyon,1689.20685101076
