season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2017,20,Club Brugge,BEL 1st,1709.0493932486,20,7,3,30,Charleroi,1604.18498073336
2017,41,Gent,BEL 1st,1633.17681886929,14,8,8,30,Club Brugge,1750.11610106598
2017,64,Anderlecht,BEL 1st,1573.98231862733,16,7,7,30,Gent,1624.14586685543
2017,68,Genk,BEL 1st,1567.93694880078,11,11,8,30,Club Brugge,1747.86650929561
2017,72,Standard,BEL 1st,1563.3736305512,11,11,8,30,Genk,1566.22569166808
2017,73,Charleroi,BEL 1st,1561.55296954269,13,12,5,30,Anderlecht,1614.49404747958
2017,84,Kortrijk,BEL 1st,1549.658509422,12,6,12,30,Charleroi,1580.36509564423
2017,98,Oostende,BEL 1st,1522.51070933904,10,6,14,30,Gent,1638.0263975703
2017,132,Antwerp,BEL 1st,1481.57240883909,10,11,9,30,Gent,1616.83746994125
2017,159,Waasland-Beveren,BEL 1st,1450.17343220731,9,8,13,30,Standard,1553.71835169593
2017,160,Waregem,BEL 1st,1449.82346629404,11,4,15,30,Gent,1586.95228884101
2017,204,Eupen,BEL 1st,1411.54210624039,6,9,15,30,Charleroi,1621.1383077929
2017,208,St Truiden,BEL 1st,1407.65602010984,9,10,11,30,Gent,1633.171945854
2017,216,Lokeren,BEL 1st,1397.67860349423,8,7,15,30,Waregem,1560.17817825082
2017,227,Mechelen,BEL 1st,1384.90926117935,6,9,15,30,Genk,1548.43365452332
2017,254,Mouscron,BEL 1st,1335.40340323483,8,6,16,30,Club Brugge,1741.42627268491
