season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2021,4,Liverpool,ENG 1st,1859.15564666341,28,8,2,38,Arsenal,1630.73829936711
2021,6,Man City,ENG 1st,1841.4987835185,29,6,3,38,Chelsea,1699.93506368452
2021,28,Tottenham,ENG 1st,1663.91115396384,22,5,11,38,Man City,1847.78928206463
2021,41,Chelsea,ENG 1st,1636.01807296207,21,11,6,38,Tottenham,1654.13949396459
2021,67,Arsenal,ENG 1st,1588.60736835788,22,3,13,38,Chelsea,1678.97786621514
2021,101,Crystal Palace,ENG 1st,1519.31788860952,11,15,12,38,Man City,1841.69240873178
2021,109,Leicester,ENG 1st,1513.76150812073,14,10,14,38,Liverpool,1842.07238588336
2021,111,Brighton,ENG 1st,1512.97010878727,12,15,11,38,Tottenham,1637.98618359174
2021,116,Newcastle,ENG 1st,1505.70647040318,13,10,15,38,Arsenal,1598.44063919823
2021,121,Man United,ENG 1st,1500.55202523801,16,10,12,38,Tottenham,1613.18606880219
2021,129,West Ham,ENG 1st,1493.09446467602,16,8,14,38,Liverpool,1846.67479079729
2021,143,Aston Villa,ENG 1st,1475.38805553262,13,6,19,38,Crystal Palace,1559.09968879267
2021,149,Brentford,ENG 1st,1466.03323706246,13,7,18,38,Chelsea,1703.16335125428
2021,180,Wolves,ENG 1st,1441.60090451057,15,6,17,38,Tottenham,1595.7915095098
2021,212,Burnley,ENG 1st,1392.61749207732,7,14,17,38,Tottenham,1591.61720790504
2021,221,Leeds,ENG 1st,1384.81988602148,9,11,18,38,West Ham,1555.4903376147
2021,228,Everton,ENG 1st,1376.1627351113,11,6,21,38,Chelsea,1657.59263028753
2021,237,Southampton,ENG 1st,1363.88588312358,9,13,16,38,Tottenham,1611.2213363456
2021,268,Norwich,ENG 1st,1233.12068419608,5,7,26,38,Southampton,1494.65602718266
2021,269,Watford,ENG 1st,1231.77763106415,6,5,27,38,Man United,1525.5806538807
