season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2008,1,Porto,POR 1st,1814.25348543526,21,7,2,30,Sp Lisbon,1728.09571158502
2008,10,Sp Lisbon,POR 1st,1736.46669895087,20,6,4,30,Benfica,1666.23233337708
2008,31,Benfica,POR 1st,1645.40091521003,17,8,5,30,Sp Lisbon,1749.22083826281
2008,46,Nacional,POR 1st,1605.6054263417,15,7,8,30,Benfica,1654.14940055922
2008,51,Sp Braga,POR 1st,1591.68128836225,13,11,6,30,Sp Lisbon,1699.10570315722
2008,106,Academica,POR 1st,1506.55811929113,10,9,11,30,Benfica,1655.88452786477
2008,141,Leixoes,POR 1st,1477.30327057041,12,9,9,30,Porto,1808.69616356056
2008,144,Pacos Ferreira,POR 1st,1476.03141763839,9,7,14,30,Leixoes,1524.09883334298
2008,155,Guimaraes,POR 1st,1465.8502195303,10,8,12,30,Benfica,1667.0272555011
2008,159,Maritimo,POR 1st,1464.41999471831,9,10,11,30,Nacional,1612.84066653086
2008,202,Est Amadora,POR 1st,1421.67258252087,8,10,12,30,Nacional,1630.24430503852
2008,229,Rio Ave,POR 1st,1392.42200828564,8,6,16,30,Naval,1493.50768862758
2008,244,Trofense,POR 1st,1367.35580981408,5,8,17,30,Benfica,1684.57676671818
2008,248,Naval,POR 1st,1365.09158532351,7,8,15,30,Porto,1791.04173514987
2008,259,Setubal,POR 1st,1335.74491125295,7,5,18,30,Nacional,1608.93064809131
2008,260,Belenenses,POR 1st,1334.14226675429,5,9,16,30,Academica,1493.34594032144
