season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2011,4,Celtic,SCO 1st,1841.88672052621,30,3,5,38,Rangers,1759.15098255856
2011,13,Rangers,SCO 1st,1750.21475484744,26,5,7,38,Celtic,1847.27970780279
2011,44,Dundee United,SCO 1st,1610.30039265232,16,11,11,38,Celtic,1851.19739698081
2011,71,Motherwell,SCO 1st,1554.68566649377,18,8,12,38,Dundee United,1565.03285462693
2011,93,Hearts,SCO 1st,1520.92803399801,15,7,16,38,Celtic,1829.33506856176
2011,171,St Johnstone,SCO 1st,1448.74184672367,14,8,16,38,Celtic,1854.82904859202
2011,197,St Mirren,SCO 1st,1428.4600789345,9,16,13,38,Rangers,1777.34209650634
2011,211,Aberdeen,SCO 1st,1413.62986155616,9,14,15,38,Dundee United,1609.58312186209
2011,219,Kilmarnock,SCO 1st,1407.21046194174,11,14,13,38,Rangers,1790.25219530361
2011,222,Inverness C,SCO 1st,1392.38474880861,10,9,19,38,Hearts,1558.28391104213
2011,244,Hibernian,SCO 1st,1354.61499780358,8,9,21,38,St Johnstone,1525.99826178242
2011,262,Dunfermline,SCO 1st,1276.942435714,5,10,23,38,Dundee United,1593.95449041518
