season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2012,3,Barcelona,ESP 1st,1909.2825078354,32,4,2,38,Ath Madrid,1678.59151358555
2012,5,Real Madrid,ESP 1st,1796.79727614222,26,7,5,38,Barcelona,1928.42680095552
2012,29,Sociedad,ESP 1st,1640.01145078187,18,12,8,38,Barcelona,1950.81309699883
2012,35,Ath Madrid,ESP 1st,1630.44050821619,23,7,8,38,Sociedad,1594.2612920519
2012,48,Valencia,ESP 1st,1606.03022778707,19,8,11,38,Ath Madrid,1678.13534835954
2012,104,Sevilla,ESP 1st,1505.04525895049,14,8,16,38,Real Madrid,1775.92326265462
2012,110,Betis,ESP 1st,1500.70621152178,16,8,14,38,Real Madrid,1797.10079078082
2012,111,Malaga,ESP 1st,1500.3884597692,16,9,13,38,Real Madrid,1781.53532622899
2012,169,Espanol,ESP 1st,1454.86159839741,11,11,16,38,Sociedad,1579.09359674053
2012,179,Granada,ESP 1st,1445.04832707363,11,9,18,38,Real Madrid,1777.95142536437
2012,192,Vallecano,ESP 1st,1435.66209310103,16,5,17,38,Ath Madrid,1648.32821696147
2012,203,Ath Bilbao,ESP 1st,1429.52181153805,12,9,17,38,Ath Madrid,1676.57368118189
2012,214,Getafe,ESP 1st,1419.30890578695,13,8,17,38,Real Madrid,1789.2591347054
2012,217,Osasuna,ESP 1st,1409.77523543784,10,9,19,38,Sevilla,1511.99127888903
2012,223,La Coruna,ESP 1st,1401.89388509836,8,11,19,38,Malaga,1578.26721867702
2012,226,Levante,ESP 1st,1396.41700528413,12,10,16,38,Sociedad,1624.79284876027
2012,228,Celta,ESP 1st,1394.21887648476,10,7,21,38,Sevilla,1540.1349683672
2012,229,Valladolid,ESP 1st,1394.10116354801,11,10,17,38,Getafe,1510.14787531338
2012,237,Mallorca,ESP 1st,1379.83771711082,9,9,20,38,Sociedad,1635.63995545755
2012,246,Zaragoza,ESP 1st,1350.65148013478,9,7,22,38,Sevilla,1526.43624841006
