season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2016,6,Bayern Munich,GER 2nd,1831.40080927568,25,7,2,34,RB Leipzig,1675.23447690509
2016,27,Dortmund,GER 2nd,1660.94519504561,18,10,6,34,Bayern Munich,1829.26991131409
2016,30,Hoffenheim,GER 2nd,1655.57997353853,16,14,4,34,Bayern Munich,1844.13213782304
2016,43,RB Leipzig,GER 2nd,1616.63048393001,20,7,7,34,Dortmund,1665.08741111532
2016,86,Werder Bremen,GER 2nd,1537.4780334645,13,6,15,34,RB Leipzig,1630.38693300861
2016,88,FC Koln,GER 2nd,1536.87838770571,12,13,9,34,Werder Bremen,1568.98339552861
2016,107,Schalke 04,GER 2nd,1504.91017102363,11,10,13,34,M'gladbach,1526.51998160707
2016,128,M'gladbach,GER 2nd,1481.62661601374,12,9,13,34,FC Koln,1528.98316757633
2016,139,Leverkusen,GER 2nd,1478.08933941281,11,8,15,34,Dortmund,1679.0598413219
2016,176,Augsburg,GER 2nd,1441.98303329445,9,11,14,34,Werder Bremen,1528.39913146794
2016,177,Hertha,GER 2nd,1440.27636540844,15,4,15,34,Dortmund,1662.47776046292
2016,185,Freiburg,GER 2nd,1434.38092510922,14,6,14,34,FC Koln,1558.81736290081
2016,193,Wolfsburg,GER 2nd,1428.09568310903,10,7,17,34,Hoffenheim,1659.92120746276
2016,199,Mainz,GER 2nd,1419.56594755831,10,7,17,34,Leverkusen,1525.91951608067
2016,202,Hamburg,GER 2nd,1415.94111772318,10,8,16,34,RB Leipzig,1672.99476318245
2016,207,Ein Frankfurt,GER 2nd,1412.78801038052,11,9,14,34,Dortmund,1653.34498243161
2016,229,Ingolstadt,GER 2nd,1387.61538723277,8,8,18,34,RB Leipzig,1683.6691491696
2016,257,Darmstadt,GER 2nd,1315.81452077384,7,4,23,34,Dortmund,1646.91333442025
