season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2023,4,Leverkusen,GER 2nd,1927.75201747286,28,6,0,34,Bayern Munich,1731.05461071066
2023,19,Stuttgart,GER 2nd,1728.39193574237,23,4,7,34,Bayern Munich,1694.53275833382
2023,27,RB Leipzig,GER 2nd,1666.10004300745,19,8,7,34,Stuttgart,1734.00595751475
2023,29,Bayern Munich,GER 2nd,1658.32261242178,23,3,8,34,Stuttgart,1719.35664997289
2023,40,Dortmund,GER 2nd,1622.98371553572,18,9,7,34,Bayern Munich,1713.52780117506
2023,106,Ein Frankfurt,GER 2nd,1513.58912402487,11,14,9,34,Bayern Munich,1743.51306656486
2023,112,Mainz,GER 2nd,1500.99301342069,7,14,13,34,RB Leipzig,1704.45865833922
2023,116,Werder Bremen,GER 2nd,1497.54019747201,11,9,14,34,Bayern Munich,1737.51857832753
2023,128,Hoffenheim,GER 2nd,1486.98847400433,13,7,14,34,Stuttgart,1735.1099185557
2023,132,Heidenheim,GER 2nd,1482.7560181192,10,12,12,34,Stuttgart,1718.55613405141
2023,194,Freiburg,GER 2nd,1425.02065610031,11,9,14,34,Hoffenheim,1501.37436251164
2023,201,M'gladbach,GER 2nd,1413.42961800187,7,13,14,34,Stuttgart,1704.62899449058
2023,203,Augsburg,GER 2nd,1409.09746566871,10,9,15,34,Ein Frankfurt,1528.26332209315
2023,222,Wolfsburg,GER 2nd,1389.33293637244,10,7,17,34,RB Leipzig,1683.76602902662
2023,233,Union Berlin,GER 2nd,1365.81347004326,9,6,19,34,Mainz,1509.16237906011
2023,235,Bochum,GER 2nd,1356.65153821039,7,12,15,34,Bayern Munich,1720.46393967132
2023,241,FC Koln,GER 2nd,1345.42787870249,5,12,17,34,Ein Frankfurt,1558.11921415723
2023,264,Darmstadt,GER 2nd,1209.80928567925,3,8,23,34,Werder Bremen,1490.72209813579
