season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2019,6,Liverpool,ENG 1st,1797.41841095894,32,3,3,38,Man City,1743.63682141468
2019,8,Man City,ENG 1st,1754.8079633668,26,3,9,38,Liverpool,1841.28485000641
2019,29,Man United,ENG 1st,1648.99521236009,18,12,8,38,Man City,1735.62744600766
2019,56,Chelsea,ENG 1st,1578.03449919054,20,6,12,38,Man City,1726.67023757502
2019,61,Tottenham,ENG 1st,1570.42943686234,16,11,11,38,Man City,1738.95464477025
2019,66,Arsenal,ENG 1st,1559.92435736795,14,14,10,38,Liverpool,1803.50288192663
2019,68,Wolves,ENG 1st,1559.4067055422,15,14,9,38,Man City,1755.82431618861
2019,95,Leicester,ENG 1st,1526.71416095357,18,8,12,38,Tottenham,1584.11869773657
2019,99,Southampton,ENG 1st,1522.00775851919,15,7,16,38,Man City,1744.72522505772
2019,117,Burnley,ENG 1st,1510.4872629594,15,9,14,38,Leicester,1614.65236265037
2019,140,Sheffield United,ENG 1st,1489.37896687063,14,12,12,38,Chelsea,1591.22605059025
2019,175,Everton,ENG 1st,1449.40333523415,13,10,15,38,Chelsea,1609.71532524129
2019,185,Brighton,ENG 1st,1440.92310712615,9,14,15,38,Tottenham,1580.80011130692
2019,188,West Ham,ENG 1st,1436.74871526427,10,9,19,38,Man United,1648.50967945464
2019,207,Newcastle,ENG 1st,1417.11326228749,11,11,16,38,Man United,1620.99867533059
2019,228,Watford,ENG 1st,1389.93318210165,8,10,20,38,Liverpool,1886.76893834091
2019,229,Crystal Palace,ENG 1st,1389.81536930417,11,10,17,38,Man United,1663.67390196215
2019,233,Aston Villa,ENG 1st,1383.04447743387,9,8,21,38,Arsenal,1569.87837953005
2019,249,Bournemouth,ENG 1st,1362.08869307009,9,7,22,38,Man United,1616.1230543018
2019,263,Norwich,ENG 1st,1213.32512322652,5,6,27,38,Man City,1765.08886468038
