season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2014,12,Galatasaray,TUR 1st,1716.68295704627,24,5,5,34,Fenerbahce,1690.52510918481
2014,14,Fenerbahce,TUR 1st,1713.47540570558,22,8,4,34,Galatasaray,1711.40925331545
2014,35,Besiktas,TUR 1st,1643.19358089879,21,6,7,34,Bursaspor,1627.91282224959
2014,45,Buyuksehyr,TUR 1st,1620.34674282771,15,14,5,34,Galatasaray,1706.03991188137
2014,53,Bursaspor,TUR 1st,1598.08947976144,16,9,9,34,Buyuksehyr,1637.68017715624
2014,68,Trabzonspor,TUR 1st,1564.47202860493,15,12,7,34,Galatasaray,1704.26957952288
2014,107,Mersin Idman Yurdu,TUR 1st,1514.4549994229,13,8,13,34,Bursaspor,1591.06698798137
2014,126,Konyaspor,TUR 1st,1489.86620085407,12,10,12,34,Besiktas,1666.507166786
2014,149,Genclerbirligi,TUR 1st,1470.09555697227,10,10,14,34,Fenerbahce,1713.81544883469
2014,167,Sivasspor,TUR 1st,1454.26175801899,9,9,16,34,Bursaspor,1617.99266123326
2014,172,Eskisehirspor,TUR 1st,1452.82053067142,9,12,13,34,Besiktas,1688.47365703271
2014,185,Akhisar Belediyespor,TUR 1st,1440.64628783311,9,11,14,34,Fenerbahce,1731.41722615076
2014,193,Rizespor,TUR 1st,1433.69153667181,9,9,16,34,Genclerbirligi,1516.52394309841
2014,216,Kasimpasa,TUR 1st,1400.24653078339,9,10,15,34,Bursaspor,1612.65729521117
2014,218,Gaziantepspor,TUR 1st,1397.747323391,11,7,16,34,Trabzonspor,1596.05430108513
2014,226,Balikesirspor,TUR 1st,1383.80831148549,6,9,19,34,Galatasaray,1718.12845374568
2014,241,Erciyesspor,TUR 1st,1359.60220591515,5,12,17,34,Besiktas,1651.90379720174
2014,245,Karabukspor,TUR 1st,1346.49856313569,7,7,20,34,Bursaspor,1611.26637181912
