season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2018,4,Ajax,NED 1st,1868.33789269102,28,2,4,34,PSV Eindhoven,1847.53373537517
2018,6,PSV Eindhoven,NED 1st,1822.39610696809,26,5,3,34,Ajax,1873.98753668512
2018,28,Feyenoord,NED 1st,1650.53149568361,20,5,9,34,PSV Eindhoven,1887.59320140457
2018,49,Vitesse,NED 1st,1600.29193045672,14,11,9,34,Heracles,1545.51779573829
2018,55,AZ Alkmaar,NED 1st,1589.85955020215,17,7,10,34,Ajax,1842.97801715961
2018,80,Den Haag,NED 1st,1550.24207639116,12,9,13,34,Feyenoord,1667.90092510736
2018,93,Utrecht,NED 1st,1531.68362557466,15,8,11,34,Feyenoord,1640.9584647726099
2018,125,Groningen,NED 1st,1499.47232778969,13,6,15,34,Feyenoord,1659.17893798286
2018,177,Heracles,NED 1st,1442.3833010513,15,3,16,34,Ajax,1849.92401456692
2018,182,Willem II,NED 1st,1436.93918654058,13,5,16,34,Feyenoord,1657.26821120886
2018,188,VVV Venlo,NED 1st,1431.52193930285,11,8,15,34,Den Haag,1531.78256218551
2018,195,Heerenveen,NED 1st,1426.57136866361,10,11,13,34,AZ Alkmaar,1575.48159735918
2018,203,Zwolle,NED 1st,1416.05596881313,11,6,17,34,Feyenoord,1658.2941340567
2018,214,FC Emmen,NED 1st,1407.0539497896,10,8,16,34,Den Haag,1550.46823795191
2018,236,Excelsior,NED 1st,1359.96542083819,9,6,19,34,Feyenoord,1669.87736555493
2018,238,Graafschap,NED 1st,1357.03831824073,8,5,21,34,Feyenoord,1650.52528733034
2018,247,For Sittard,NED 1st,1335.94306355461,9,7,18,34,Feyenoord,1693.70758633477
2018,256,NAC Breda,NED 1st,1273.71247744828,5,8,21,34,Vitesse,1598.99532315067
