season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2001,25,Lyon,FRA 1st,1648.59735102364,20,6,8,34,Paris SG,1616.71973673495
2001,41,Paris SG,FRA 1st,1607.58304118251,15,13,6,34,Sochaux,1519.68324145091
2001,49,Lens,FRA 1st,1593.37794002929,18,10,6,34,Lyon,1648.59674539996
2001,75,Auxerre,FRA 1st,1548.53271568933,16,11,7,34,Lens,1666.23498462673
2001,79,Lille,FRA 1st,1540.67672298197,15,11,8,34,Lyon,1637.96230066423
2001,95,Troyes,FRA 1st,1521.02019550839,13,8,13,34,Paris SG,1605.94963163905
2001,113,Nantes,FRA 1st,1503.46620840259,12,7,15,34,Lyon,1642.84026297466
2001,114,Bordeaux,FRA 1st,1501.5517812834,14,8,12,34,Lens,1647.55100769303
2001,121,Sochaux,FRA 1st,1495.02669075359,12,10,12,34,Lyon,1646.96358173054
2001,122,Bastia,FRA 1st,1492.76034489137,12,5,17,34,Lens,1622.87186522267
2001,124,Marseille,FRA 1st,1491.57741033975,11,11,12,34,Paris SG,1627.13169729845
2001,143,Rennes,FRA 1st,1476.38196209184,11,8,15,34,Lille,1565.12949680276
2001,157,Sedan,FRA 1st,1468.52776302903,8,15,11,34,Lyon,1642.91771066077
2001,160,Montpellier,FRA 1st,1466.11703014469,9,13,12,34,Lyon,1667.24921750023
2001,170,Monaco,FRA 1st,1459.61816788562,9,12,13,34,Lens,1644.76364935178
2001,220,Metz,FRA 1st,1414.9811327016,9,6,19,34,Lyon,1665.55695531828
2001,235,Lorient,FRA 1st,1387.24025759055,7,10,17,34,Montpellier,1521.98385409934
2001,237,Guingamp,FRA 1st,1382.96328447085,9,8,17,34,Lens,1645.75966712683
