season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2001,37,Santander,ESP 2nd,1615.38153485748,19,14,9,42,Ath Madrid,1604.72735319817
2001,40,Elche,ESP 2nd,1609.23108201191,17,14,11,42,Ath Madrid,1607.20912928876
2001,52,Ath Madrid,ESP 2nd,1588.59065688866,23,10,9,42,Santander,1603.47057418742
2001,57,Sp Gijon,ESP 2nd,1577.24739048224,17,13,12,42,Ath Madrid,1639.96682154193
2001,64,Recreativo,ESP 2nd,1568.86065781849,18,15,9,42,Santander,1607.56388524838
2001,71,Eibar,ESP 2nd,1556.46271295784,14,16,12,42,Sp Gijon,1554.10974731033
2001,91,Poli Ejido,ESP 2nd,1523.33883032596,12,14,16,42,Santander,1629.22638940219
2001,103,Gimnastic,ESP 2nd,1513.63116126494,12,13,17,42,Eibar,1562.04258535538
2001,106,Murcia,ESP 2nd,1511.65308019606,12,16,14,42,Ath Madrid,1654.8419731378
2001,126,Leganes,ESP 2nd,1490.2541390606,13,14,15,42,Ath Madrid,1634.76459445038
2001,135,Xerez,ESP 2nd,1484.61429673282,19,9,14,42,Santander,1597.57548754383
2001,138,Levante,ESP 2nd,1481.54927594578,12,14,16,42,Sp Gijon,1564.2795404903
2001,144,Cordoba,ESP 2nd,1475.65071931604,14,11,17,42,Elche,1596.95926791035
2001,150,Salamanca,ESP 2nd,1473.20028881455,13,15,14,42,Elche,1593.56718165789
2001,151,Numancia,ESP 2nd,1472.91851868304,13,12,17,42,Sp Gijon,1579.13149719748
2001,161,Ferrol,ESP 2nd,1465.90174025968,16,8,18,42,Santander,1589.07973111235
2001,162,Oviedo,ESP 2nd,1463.77647637225,13,19,10,42,Recreativo,1572.96379216198
2001,175,Albacete,ESP 2nd,1457.50978402776,15,11,16,42,Ath Madrid,1624.95289795332
2001,180,Badajoz,ESP 2nd,1450.70680651013,15,8,19,42,Santander,1573.69085765134
2001,183,Burgos,ESP 2nd,1448.91657306232,12,16,14,42,Santander,1588.35164118715
2001,226,Extremadura,ESP 2nd,1403.56026885816,10,13,19,42,Ath Madrid,1644.70393404356
2001,246,Jaen,ESP 2nd,1367.04400555326,11,9,22,42,Ath Madrid,1649.48804927198
