season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2016,3,Monaco,FRA 1st,1851.64509467234,30,5,3,38,Paris SG,1767.10461644535
2016,16,Paris SG,FRA 1st,1760.58784154111,27,6,5,38,Lyon,1631.71245542373
2016,29,Nice,FRA 1st,1658.2560573809,22,12,4,38,Monaco,1863.19329942876
2016,39,Lyon,FRA 1st,1620.92994547433,21,4,13,38,Monaco,1816.80133852736
2016,48,Marseille,FRA 1st,1606.82850436164,17,11,10,38,Nice,1700.64426666236
2016,65,Bordeaux,FRA 1st,1570.42901314939,15,14,9,38,Lyon,1608.98677696721
2016,127,Nantes,FRA 1st,1482.94021754173,14,9,15,38,Marseille,1575.71219339439
2016,130,Lille,FRA 1st,1480.83948638455,13,7,18,38,Lyon,1634.99217928401
2016,147,St Etienne,FRA 1st,1470.92264607297,12,14,12,38,Lyon,1619.64062258209
2016,149,Rennes,FRA 1st,1466.71483671189,12,14,12,38,Marseille,1584.64949060884
2016,150,Angers,FRA 1st,1464.5332048714,13,7,18,38,Nice,1687.04809934157
2016,168,Toulouse,FRA 1st,1450.1108038211,10,14,14,38,Monaco,1834.48989479933
2016,189,Guingamp,FRA 1st,1430.12516277277,14,8,16,38,Paris SG,1724.92855378437
2016,206,Dijon,FRA 1st,1412.79924420187,8,13,17,38,Lyon,1635.30069050621
2016,220,Lorient,FRA 1st,1395.87415661936,10,6,22,38,Lyon,1628.28526286268
2016,225,Montpellier,FRA 1st,1389.04743238893,10,9,19,38,Paris SG,1762.31714186202
2016,226,Metz,FRA 1st,1388.67092815337,11,10,17,38,Marseille,1580.28529662717
2016,231,Nancy,FRA 1st,1382.20233410456,9,8,21,38,Dijon,1497.86456210883
2016,241,Bastia,FRA 1st,1361.1971150080701,8,10,20,38,Guingamp,1521.00151904121
2016,245,Caen,FRA 1st,1355.34597476773,10,7,21,38,Nice,1725.77450732916
