season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2012,6,Ajax,NED 1st,1781.42761423507,22,10,2,34,PSV Eindhoven,1742.28892342769
2012,13,PSV Eindhoven,NED 1st,1693.56637229611,22,3,9,34,Twente,1672.9552356488
2012,27,Feyenoord,NED 1st,1653.45954082101,21,6,7,34,PSV Eindhoven,1732.59666465591
2012,37,Twente,NED 1st,1624.66373960593,17,11,6,34,PSV Eindhoven,1715.1873362217
2012,41,Vitesse,NED 1st,1617.39673137698,19,7,8,34,Ajax,1769.27148150278
2012,55,Utrecht,NED 1st,1594.56371717736,19,6,9,34,PSV Eindhoven,1706.26881366961
2012,105,AZ Alkmaar,NED 1st,1504.29932043023,10,9,15,34,Vitesse,1644.8529061909
2012,168,NAC Breda,NED 1st,1457.41813636595,10,8,16,34,AZ Alkmaar,1528.28329129906
2012,171,Zwolle,NED 1st,1453.32416543139,10,9,15,34,PSV Eindhoven,1739.44077687343
2012,184,Groningen,NED 1st,1441.4765056495,12,7,15,34,Heracles,1517.1746398659
2012,191,Heerenveen,NED 1st,1437.49249383527,11,9,14,34,PSV Eindhoven,1723.136491878
2012,197,Heracles,NED 1st,1432.50482467333,9,11,14,34,Heerenveen,1506.16171829294
2012,198,Roda,NED 1st,1432.49458739909,7,12,15,34,Willem II,1483.15961054424
2012,200,Den Haag,NED 1st,1430.4416118536,9,13,12,34,Feyenoord,1674.90149940116
2012,204,Waalwijk,NED 1st,1428.80149841532,9,10,15,34,PSV Eindhoven,1693.55878979601
2012,243,Nijmegen,NED 1st,1364.40442792946,10,7,17,34,Utrecht,1614.808949984
2012,247,VVV Venlo,NED 1st,1350.33970309593,6,10,18,34,Vitesse,1681.99354021896
2012,260,Willem II,NED 1st,1301.92500940846,5,8,21,34,AZ Alkmaar,1531.66565616886
