season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2001,5,Man City,ENG 2nd,1756.9783763649,31,6,9,46,Wolves,1642.59702823684
2001,19,West Brom,ENG 2nd,1679.81064873216,27,8,11,46,Man City,1751.06018477526
2001,35,Wolves,ENG 2nd,1617.12129967661,25,11,10,46,Millwall,1595.05690180889
2001,45,Birmingham,ENG 2nd,1602.94033835957,21,13,12,46,Millwall,1599.41707837392
2001,59,Millwall,ENG 2nd,1576.55406317425,22,11,13,46,West Brom,1688.72303502624
2001,69,Norwich,ENG 2nd,1558.13660354186,22,9,15,46,Man City,1764.01801963359
2001,78,Preston,ENG 2nd,1540.75396958772,20,12,14,46,Man City,1674.18285983331
2001,98,Wimbledon,ENG 2nd,1518.10688687504,18,13,15,46,Man City,1734.26001558368
2001,107,Burnley,ENG 2nd,1511.54464148074,21,12,13,46,Birmingham,1609.23025033842
2001,119,Sheffield United,ENG 2nd,1496.57219310142,15,15,16,46,West Brom,1652.52697124851
2001,131,Crystal Palace,ENG 2nd,1487.29399227394,20,6,20,46,Man City,1681.10053636183
2001,133,Gillingham,ENG 2nd,1484.91153709569,18,10,18,46,West Brom,1629.69939623182
2001,140,Watford,ENG 2nd,1480.63592290242,16,11,19,46,Coventry,1563.88555617946
2001,149,Coventry,ENG 2nd,1473.61464957404,20,6,20,46,Man City,1735.08089598609
2001,163,Nott'm Forest,ENG 2nd,1463.71746063463,12,18,16,46,Burnley,1566.54791695319
2001,172,Bradford,ENG 2nd,1459.39662293947,15,10,21,46,Norwich,1588.49919508941
2001,173,Grimsby,ENG 2nd,1459.13280533376,12,14,20,46,West Brom,1663.24678800203
2001,188,Rotherham,ENG 2nd,1444.03854294303,10,19,17,46,West Brom,1652.04386522362
2001,189,Walsall,ENG 2nd,1442.72710673808,13,12,21,46,West Brom,1679.81020909467
2001,202,Barnsley,ENG 2nd,1430.40575797109,11,15,20,46,West Brom,1645.81265680766
2001,205,Portsmouth,ENG 2nd,1426.36802930483,13,14,19,46,Man City,1678.72094719108
2001,208,Sheffield Weds,ENG 2nd,1423.49708191208,12,14,20,46,Millwall,1581.39477332391
2001,224,Crewe,ENG 2nd,1407.02210329358,12,13,21,46,Wolves,1656.39157648875
2001,261,Stockport,ENG 2nd,1258.7193661891,6,8,32,46,Man City,1748.53711050584
