rank,team,elo,wins,losses,best_win_name,best_win_elo
76,Swansea,1522.1212348852048,26,20,West Brom,1537.543696676786
77,Grosseto,1521.2846134303722,23.5,18.5,Brescia,1543.071435489264
78,Crotone,1520.6223453395412,22.5,19.5,Grosseto,1549.7710833463066
79,Reading,1518.6679697346915,23,23,Leicester,1551.719240656901
80,Metz,1518.6536611441857,21,17,Caen,1563.9358373821722
81,Bordeaux,1518.559144029558,22.5,15.5,Lille,1561.1203935672756
82,Elche,1518.5218495005245,22.5,19.5,Sociedad,1578.0552426662273
83,Angers,1518.1843868669748,20,18,Arles,1511.916576144134
84,Clermont,1518.1334519677528,19.5,18.5,Metz,1529.3223804633421
85,Hamburg,1517.7383179134495,19.5,14.5,Werder Bremen,1538.7443593203684
86,Brentford,1517.1429903981661,24,22,Huddersfield,1555.6203486687687
87,Groningen,1515.8211574715726,17.5,16.5,Heracles,1519.433015288267
88,Wolfsburg,1514.4270051074939,18,16,Schalke 04,1574.5596420769714
89,Dijon,1513.9709302005092,19.5,18.5,Brest,1550.1017820423433
90,Cartagena,1512.90604719603,23.5,18.5,Numancia,1515.770553965398
91,Bristol City,1512.6430029851354,24,22,West Brom,1579.8041761042712
92,Recreativo,1512.2949340457874,21.5,20.5,Sociedad,1569.2124825657556
93,Blackburn,1510.7816890567706,18.5,19.5,Arsenal,1580.8623334817376
94,Villarreal B,1510.6375938651404,22.5,19.5,Elche,1544.4277174262033
95,Sheffield United,1510.2583564466781,24,22,Swansea,1533.5403580214
96,Brighton,1509.9527784325423,22,24,Charlton,1561.2979658992322
97,Colchester,1508.4149559828802,26,20,Swindon,1594.118305316861
98,Monaco,1507.0458898227764,20,18,Montpellier,1538.1254763813606
99,Cottbus,1506.9585445091259,17,17,Fortuna Dusseldorf,1541.062335780196
100,Munich 1860,1506.872896435689,17,17,Bielefeld,1558.3797477012245
101,Laval,1506.2610363762994,20,18,Caen,1575.6119863758845
102,Mainz,1505.8915170921334,17.5,16.5,Dortmund,1564.8197986553905
103,Bielefeld,1505.638075117892,18.5,15.5,St Pauli,1561.1430722959817
104,Roda JC,1505.4217186292465,16.5,17.5,Utrecht,1540.5998378681613
105,Ascoli,1505.0524064268639,21,21,Sassuolo,1538.3455081990144
106,Maritimo,1502.7094926173613,15,15,Porto,1541.9459599087204
107,Sedan,1502.6619712492677,19,19,Brest,1578.2681178199014
108,Duisburg,1501.0872806460059,18,16,Union Berlin,1541.6583725397468
109,Karlsruhe,1501.0408770883896,16.5,17.5,Augsburg,1587.2797707711309
110,Piacenza,1500.9498392306482,20,22,Sassuolo,1526.4193218056041
111,Ath Bilbao,1500.7059660909051,19.5,18.5,Real Madrid,1587.256345561255
112,Walsall,1500.175221150284,23,23,Leeds,1583.993325854461
113,Albacete,1499.696509637946,20,22,Cartagena,1523.3345624045949
114,NAC Breda,1499.4294704406304,17,17,PSV Eindhoven,1634.2092307589553
115,Guimaraes,1499.0550286051837,15,15,Sp Braga,1569.744373669212
116,Parma,1498.4349589970946,19,19,Milan,1593.0495975849547
117,Ipswich,1498.264670762269,22,24,Reading,1524.9219698142715
118,Middlesbrough,1498.245020154695,23,23,QPR,1520.1060080053737
119,Catania,1497.4619419214532,17.5,20.5,Inter,1602.1988205739974
120,Doncaster,1496.788148531911,22.5,23.5,Nott'm Forest,1571.4820644314475
121,Nimes,1496.4343365591108,19,19,Brest,1561.3841350817752
122,Valenciennes,1496.170596384268,19,19,Lille,1561.8070641861596
123,Albinoleffe,1495.944255181315,20.5,21.5,Empoli,1531.2803429022827
124,Numancia,1495.6707188686678,21.5,20.5,Cartagena,1535.8600902834642
125,Lazio,1495.127883647808,17.5,20.5,Genoa,1515.566116951316
126,Murcia,1495.0130592532844,19.5,22.5,Elche,1529.488097573784
127,Rennes,1494.3410777474048,19.5,18.5,Bordeaux,1581.8491595186867
128,Reggina,1493.6751076806856,19.5,22.5,Sassuolo,1542.41786419181
129,Huesca,1492.1934010164632,20,22,Hercules,1533.8671205193932
130,Lens,1492.1301477126372,18,20,Marseille,1535.371386309769
131,Vicenza,1492.0965237453963,20.5,21.5,Brescia,1533.4616917456317
132,Le Havre,1491.8827567207559,19,19,Nantes,1540.4341107776868
133,Carlisle,1491.7620469680148,21.5,24.5,Norwich,1619.5173046202776
134,Tours,1491.7469133869697,19,19,Guingamp,1518.9859922106907
135,Nacional,1491.6614583386242,14.5,15.5,Maritimo,1500.2524212764301
136,Ein Frankfurt,1490.243213925406,17,17,Bayern Munich,1605.663472876679
137,Padova,1488.4201082155007,19.5,22.5,Brescia,1573.3024936401814
138,Juventus,1487.869481220097,19.5,18.5,Inter,1584.8411336668773
139,Frankfurt FSV,1487.6643117644462,14.5,19.5,Fortuna Dusseldorf,1542.126720625882
140,Greuther Furth,1487.533272305862,16,18,Kaiserslautern,1576.5568313520973
141,Crystal Palace,1487.2636574615217,22.5,23.5,West Brom,1552.6414635334627
142,Mantova,1487.2117070914792,19,23,Sassuolo,1559.973425041484
143,Stoke,1486.9060283959886,18,20,Tottenham,1534.5587432453672
144,Cadiz,1486.440656968807,19,23,Elche,1534.7667699077608
145,Bari,1485.4988531294273,18.5,19.5,Juventus,1549.2399739779935
146,Salamanca,1485.4572578374334,19.5,22.5,Cartagena,1545.941574109078
147,Girona,1485.2930413500155,19.5,22.5,Sociedad,1570.2222085135732
148,Cordoba,1485.061429765402,20.5,21.5,Sociedad,1571.9137045493223
149,Modena,1484.784755994166,20,22,Cittadella,1561.5495363888147
150,Derby,1484.5958218291087,20.5,25.5,Newcastle,1593.7346035638272
151,Aachen,1484.4366340564472,16,18,Augsburg,1580.7640815249076
152,Vannes,1484.1264948160504,17.5,20.5,Metz,1529.6876075682333
153,Vallecano,1483.8605596471416,20,22,Salamanca,1527.6762272284793
154,Celta,1483.721969905244,19.5,22.5,Cartagena,1542.0045333311966
155,Birmingham,1483.6828688259886,18.5,19.5,Sunderland,1519.8532950644158
156,Genoa,1483.3300710193685,18.5,19.5,Milan,1567.1507223483854
157,Istres,1483.2326833363654,16.5,21.5,Caen,1577.2215795000266
158,Union Berlin,1482.2663961631565,16.5,17.5,St Pauli,1561.0879157489035
159,Empoli,1481.808875130449,20.5,21.5,Cesena,1548.2547500065955
160,Naval,1480.7987583247511,13,17,Sp Lisbon,1536.04482801231
161,Guingamp,1480.6146480795744,17,21,Metz,1544.6257303913965
162,Nancy,1479.6269488596288,17.5,20.5,Bordeaux,1574.4663618045795
163,QPR,1479.092799372191,21.5,24.5,West Brom,1574.9438543902327
164,Las Palmas,1478.4068916252097,19.5,22.5,Hercules,1563.758082442453
165,Ajaccio,1478.2106138904792,17.5,20.5,Caen,1578.3321906911033
166,Chateauroux,1476.9588724062949,17,21,Arles,1543.3561562188781
167,Hoffenheim,1476.662407386814,15.5,18.5,Hamburg,1520.1880640601134
168,Triestina,1476.3941572587594,19,23,Torino,1524.4245395289267
169,Pacos Ferreira,1476.364683942511,13.5,16.5,Nacional,1527.191942247759
170,Ath Madrid,1475.6938375387779,17,21,Barcelona,1630.1111628968108
171,Toulouse,1475.5139552659575,17.5,20.5,Paris SG,1517.0752392047004
172,Exeter,1475.5129402013727,20,26,Leeds,1603.7519552170495
173,Academica,1475.2004750643287,12.5,17.5,Sp Lisbon,1525.6369807548572
174,Nice,1471.5597452589222,16.5,21.5,Lyon,1542.5627501801398
175,Bristol Rvs,1470.98719264584,21.5,24.5,Swindon,1578.2451360776417
176,Tranmere,1470.5804946404553,18.5,27.5,Norwich,1625.635349163712
177,Udinese,1470.5767797526821,16.5,21.5,Napoli,1554.0106986840074
178,Espanol,1470.1039862121497,16.5,21.5,Sevilla,1532.1108766189493
179,FC Koln,1468.7287759484707,14.5,19.5,Mainz,1518.4616097824157
180,Frosinone,1468.6845156080046,19,23,Cittadella,1549.8735959237322
181,Paris SG,1468.4353050552452,17.5,20.5,Bordeaux,1561.8074384052713
182,M'gladbach,1468.2937813398364,14.5,19.5,Hamburg,1554.1470615298363
183,Strasbourg,1468.2887667642456,16.5,21.5,Brest,1563.1884928309607
184,Yeovil,1467.6134619966847,20,26,Bristol Rvs,1520.6641716299257
185,Bastia,1467.5336707645379,14.5,23.5,Tours,1524.52424011081
186,Bologna,1467.2362231080183,16,22,Napoli,1540.7946446458936
187,Zaragoza,1467.0917403975868,15.5,22.5,Valencia,1564.4387166297317
188,Sunderland,1467.0403921059178,16.5,21.5,Tottenham,1567.6426474346542
189,Oberhausen,1466.434392396803,14.5,19.5,Kaiserslautern,1599.8123471015606
190,Real Union,1465.5420367044583,17,25,Levante,1578.1667601552558
191,Fulham,1465.1948960579964,17,21,Man United,1563.381450039875
192,Leiria,1465.1399970195585,13,17,Sp Lisbon,1517.8127842087385
193,Hartlepool,1464.3989773837302,19.5,26.5,Millwall,1523.5492904341227
194,Coventry,1463.9112949875625,20.5,25.5,Nott'm Forest,1583.6788345322805
195,Olhanense,1463.886139669182,12,18,Nacional,1498.8731372756088
196,Gillingham,1463.0884293047975,19,27,Southampton,1596.1300099410817
197,Milton Keynes Dons,1462.7168531588397,21.5,24.5,Swindon,1567.1221036073166
198,Oldham,1462.6317030602088,19.5,26.5,Milton Keynes Dons,1525.3803157819252
199,Osasuna,1459.6430407565429,16,22,Villarreal,1507.0985884157349
200,Freiburg,1459.6358904823544,13,21,Dortmund,1554.854184618674
201,Scunthorpe,1459.5777771912196,19,27,Newcastle,1537.6796101483212
202,Watford,1459.4205148443443,20,26,Middlesbrough,1523.5809956099022
203,Almeria,1459.3451219760852,16,22,Villarreal,1524.4614247916713
204,Rio Ave,1459.0185208287728,12.5,17.5,Maritimo,1517.1325274751644
205,St Etienne,1458.9234123928836,15,23,Montpellier,1566.9830708340467
206,Barnsley,1458.815959060755,20,26,Nott'm Forest,1562.3479631426171
207,Wycombe,1458.4602265039016,17.5,28.5,Millwall,1564.2363772287322
208,Cagliari,1458.3196635237014,16.5,21.5,Juventus,1549.1451571469102
209,Fiorentina,1458.3038470002987,17,21,Sampdoria,1537.4764247053793
210,Preston,1457.8479519826496,20.5,25.5,Nott'm Forest,1574.3650860370901
211,Chievo,1457.5960940172306,16,22,Genoa,1528.874730907518
212,Leyton Orient,1457.5859008809387,19,27,Norwich,1613.2353829300805
213,Ancona,1457.5044967211695,19.5,22.5,Cesena,1542.6973053720965
214,Gimnastic,1456.7330919803624,18.5,23.5,Hercules,1550.9685269995605
215,Malaga,1455.7321372151498,15,23,Mallorca,1543.8278763324445
216,Heerenveen,1455.2745464061413,13,21,Utrecht,1531.5654254441354
217,Wolves,1454.3528580822597,14.5,23.5,Tottenham,1540.3625891314687
218,Nantes,1454.0612958022482,16.5,21.5,Arles,1531.565317280646
219,Hansa Rostock,1451.9124713208491,13,21,Kaiserslautern,1591.5777444897096
220,Bolton,1449.9031583590101,14.5,23.5,Stoke,1499.473711339698
221,Valladolid,1449.6882751983999,14.5,23.5,La Coruna,1529.1437499230697
222,VVV Venlo,1449.1574702277994,13.5,20.5,Heracles,1499.6793389734403
223,La Coruna,1447.8656510891267,17,21,Sevilla,1540.900981866929
224,Koblenz,1447.7185017959198,12,22,Fortuna Dusseldorf,1539.7487071812595
225,Xerez,1447.3198938673768,13,25,Mallorca,1540.032228973584
226,Santander,1447.2798980299713,15,23,Sevilla,1534.1561926419242
227,Sheffield Weds,1445.3827777892257,18,28,Leicester,1547.9731711522481
228,Nijmegen,1442.7982545751508,12.5,21.5,AZ Alkmaar,1516.4929873244846
229,Sp Gijon,1439.242390765173,15.5,22.5,Getafe,1521.9920504321196
230,Hannover,1437.9044687572748,12,22,Schalke 04,1585.4728841117642
231,Tenerife,1437.7102604073211,13.5,24.5,Mallorca,1535.4035851136541
232,Vitesse,1437.3171676756185,12,22,Heracles,1534.7793293519435
233,Nurnberg,1435.7177415968108,11.5,22.5,Leverkusen,1588.583434869612
234,West Ham,1435.203410894521,13.5,24.5,Birmingham,1534.3103121964534
235,Sochaux,1435.0069327883068,15,23,Lille,1559.8629263862733
236,Setubal,1434.3091575764665,10,20,Maritimo,1507.3164931143021
237,Atalanta,1432.5348534115421,13,25,Parma,1518.3410775019167
238,Belenenses,1431.2748011924389,9.5,20.5,Naval,1500
239,Den Haag,1429.1752363311484,11.5,22.5,Utrecht,1532.3069582916169
240,Wigan,1423.5140856357284,13.5,24.5,Arsenal,1595.903543341451
241,Siena,1422.3547764824366,12,26,Bologna,1500.1309718289494
242,Le Mans,1421.868401686547,12,26,Bordeaux,1549.7550298681913
243,Southend,1419.5397193865697,16.5,29.5,Bristol Rvs,1530.680848233052
244,Hertha,1418.5180725528942,9.5,24.5,Wolfsburg,1510.52886069523
245,Boulogne,1417.096187751071,12,26,Lorient,1518.1227766499467
246,Bochum,1412.0723567055386,11,23,Hamburg,1540.3742090096732
247,Plymouth,1410.4730582500724,15,31,Cardiff,1531.4323452325743
248,Castellon,1410.2530251172711,13,29,Hercules,1576.6274188432146
249,Hull,1407.3450434994004,12,26,Man City,1554.0647380552903
250,Gallipoli,1406.8985048300044,15,27,Sassuolo,1571.5880406765743
251,Portsmouth,1404.8561689334294,10.5,27.5,Liverpool,1516.5412448786535
252,Leixoes,1402.5613889539463,8,22,Pacos Ferreira,1504.2099319045542
253,Sparta,1401.4109448218398,10,24,Feyenoord,1542.168788023281
254,Grenoble,1393.7563180632183,9,29,Auxerre,1548.9807642677642
255,Livorno,1393.3572866950149,11,27,Genoa,1516.0953997423476
256,Ahlen,1393.2164331939684,8.5,25.5,Union Berlin,1506.0574596631386
257,Peterboro,1388.493141154752,13,33,Watford,1504.1250509189292
258,Burnley,1387.562934144481,11,27,Tottenham,1585.4516935291638
259,Willem II,1381.7612314326827,8,26,Vitesse,1500
260,Salernitana,1354.838585325525,9,33,Ancona,1535.7036302059191
261,Waalwijk,1346.8733959242124,5,29,Roda JC,1491.5329916423188
262,Stockport,1344.425886190282,10,36,Brighton,1482.9196774247712
