season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2020,9,Real Madrid,ESP 1st,1755.86759844053,25,9,4,38,Ath Madrid,1764.62141971623
2020,14,Ath Madrid,ESP 1st,1730.23508941592,26,8,4,38,Barcelona,1707.6933704141
2020,15,Barcelona,ESP 1st,1719.97410029744,24,7,7,38,Sevilla,1667.70267390433
2020,36,Sevilla,ESP 1st,1641.0649925525,24,5,9,38,Ath Madrid,1741.24652355171
2020,58,Sociedad,ESP 1st,1584.0492219123,17,11,10,38,Betis,1549.78652224521
2020,67,Villarreal,ESP 1st,1573.82976699136,15,13,10,38,Sevilla,1669.11516472013
2020,76,Betis,ESP 1st,1556.65381918506,17,10,11,38,Villarreal,1577.11029326924
2020,92,Celta,ESP 1st,1531.72581948393,14,11,13,38,Barcelona,1733.66061730071
2020,132,Ath Bilbao,ESP 1st,1482.92821570585,11,13,14,38,Ath Madrid,1730.51015798368
2020,156,Valencia,ESP 1st,1466.87823638505,10,13,15,38,Real Madrid,1761.736294025
2020,166,Osasuna,ESP 1st,1459.9466045011,11,11,16,38,Villarreal,1567.86829913267
2020,206,Levante,ESP 1st,1410.16929712735,9,14,15,38,Ath Madrid,1766.48276491595
2020,211,Getafe,ESP 1st,1408.26124150662,9,11,18,38,Barcelona,1740.14672191299
2020,216,Granada,ESP 1st,1402.63071928212,13,7,18,38,Barcelona,1761.07740546443
2020,221,Cadiz,ESP 1st,1399.24960933426,11,11,16,38,Real Madrid,1760.05938206295
2020,223,Huesca,ESP 1st,1397.51320111778,7,13,18,38,Sociedad,1581.38542965702
2020,226,Alaves,ESP 1st,1395.49633806617,9,11,18,38,Real Madrid,1720.45017803701
2020,236,Elche,ESP 1st,1384.7174806652,8,12,18,38,Sevilla,1653.65382807374
2020,253,Eibar,ESP 1st,1351.31930072427,6,12,20,38,Sevilla,1639.47270471371
2020,255,Valladolid,ESP 1st,1347.48934730518,5,16,17,38,Granada,1503.20524028566
