season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2004,28,Le Mans,FRA 2nd,1644.26369379965,20,8,10,38,Nancy,1615.08248402546
2004,32,Nancy,FRA 2nd,1617.18886797318,21,8,9,38,Le Mans,1586.6066686164
2004,43,Troyes,FRA 2nd,1596.63055870667,20,8,10,38,Nancy,1637.83973402991
2004,52,Guingamp,FRA 2nd,1581.39475872339,15,11,12,38,Nancy,1620.53194313472
2004,65,Dijon,FRA 2nd,1560.79812577184,14,15,9,38,Chateauroux,1548.92403275131
2004,67,Chateauroux,FRA 2nd,1556.00207120334,14,15,9,38,Le Mans,1614.93161279463
2004,82,Creteil,FRA 2nd,1539.3867074488,11,13,14,38,Nancy,1637.57992981311
2004,86,Montpellier,FRA 2nd,1530.87755141523,15,10,13,38,Le Mans,1593.5394797361
2004,91,Brest,FRA 2nd,1523.34562426669,13,16,9,38,Nancy,1617.18837626262
2004,123,Sedan,FRA 2nd,1495.3058159866,16,9,13,38,Nancy,1645.31046897566
2004,124,Lorient,FRA 2nd,1495.0058713752,14,8,16,38,Troyes,1571.78889976245
2004,129,Amiens,FRA 2nd,1489.86683681828,11,14,13,38,Nancy,1617.55457113282
2004,168,Grenoble,FRA 2nd,1452.74273404689,12,12,14,38,Le Mans,1624.78678957101
2004,193,Clermont,FRA 2nd,1437.69575880904,8,15,15,38,Chateauroux,1586.86044710791
2004,211,Laval,FRA 2nd,1424.64882222993,13,8,17,38,Nancy,1619.3058088625
2004,213,Le Havre,FRA 2nd,1423.2695910274,11,9,18,38,Troyes,1624.37540755068
2004,227,Angers,FRA 2nd,1412.15075566442,8,14,16,38,Troyes,1587.20666164938
2004,228,Gueugnon,FRA 2nd,1408.95236384731,12,12,14,38,Le Mans,1589.46358942962
2004,230,Reims,FRA 2nd,1406.42997371161,10,13,15,38,Troyes,1575.47312678895
2004,232,Niort,FRA 2nd,1404.04351717452,9,8,21,38,Sedan,1542.78197583068
