season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2014,1,Benfica,POR 1st,1889.99800924149,27,4,3,34,Porto,1838.47362456306
2014,5,Porto,POR 1st,1847.33621597632,25,7,2,34,Sp Lisbon,1752.11296075297
2014,8,Sp Lisbon,POR 1st,1762.14185990034,22,10,2,34,Sp Braga,1613.54572259088
2014,58,Sp Braga,POR 1st,1582.30256563749,17,7,10,34,Benfica,1895.40745907636
2014,70,Guimaraes,POR 1st,1563.53914863426,15,10,9,34,Sp Lisbon,1765.00586171352
2014,95,Nacional,POR 1st,1525.81301508054,13,8,13,34,Maritimo,1517.10831729943
2014,103,Maritimo,POR 1st,1516.68341083311,12,8,14,34,Porto,1835.6457946067
2014,113,Belenenses,POR 1st,1502.08613626486,12,12,10,34,Guimaraes,1597.35562847991
2014,140,Pacos Ferreira,POR 1st,1479.50178611388,12,11,11,34,Benfica,1914.10960906441
2014,166,Rio Ave,POR 1st,1455.05280334724,10,13,11,34,Benfica,1905.74108625842
2014,178,Estoril,POR 1st,1446.56753866638,9,13,12,34,Guimaraes,1616.34112639967
2014,180,Moreirense,POR 1st,1444.31137287219,11,10,13,34,Pacos Ferreira,1538.93642914757
2014,227,Academica,POR 1st,1383.52342929948,4,17,13,34,Nacional,1500.75004357857
2014,237,Boavista,POR 1st,1368.10248598687,9,7,18,34,Sp Braga,1611.99177142549
2014,251,Setubal,POR 1st,1333.03914431716,7,8,19,34,Guimaraes,1556.94852342962
2014,254,Arouca,POR 1st,1330.40742188256,7,7,20,34,Sp Braga,1592.70826385265
2014,263,Gil Vicente,POR 1st,1295.06676819645,4,11,19,34,Maritimo,1499.11972677792
2014,265,Penafiel,POR 1st,1274.52688774938,5,7,22,34,Nacional,1493.47411584015
