season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2019,9,Ajax,NED 1st,1742.46088828644,18,2,5,25,Feyenoord,1630.74158132152
2019,13,AZ Alkmaar,NED 1st,1722.25983696232,18,2,5,25,Ajax,1786.35466937219
2019,19,Feyenoord,NED 1st,1688.23750116589,14,8,3,25,PSV Eindhoven,1638.7997639762
2019,31,PSV Eindhoven,NED 1st,1647.10507473488,14,7,5,26,Willem II,1600.53306275599
2019,53,Utrecht,NED 1st,1589.18579979705,12,5,8,25,PSV Eindhoven,1699.30535427444
2019,67,Willem II,NED 1st,1559.76558681383,13,5,8,26,Ajax,1813.40761019283
2019,109,Vitesse,NED 1st,1517.82005980784,12,5,9,26,AZ Alkmaar,1721.05309660016
2019,122,Heracles,NED 1st,1502.28910299934,10,6,10,26,Ajax,1773.15732420515
2019,137,Groningen,NED 1st,1491.23615189024,10,5,11,26,Ajax,1782.4788548235
2019,155,Heerenveen,NED 1st,1468.24678359156,8,9,9,26,AZ Alkmaar,1735.20021232077
2019,159,Sparta Rotterdam,NED 1st,1465.11452379894,9,6,11,26,AZ Alkmaar,1773.34574348647
2019,174,FC Emmen,NED 1st,1449.78804868245,9,5,12,26,Willem II,1580.1236805186
2019,211,Zwolle,NED 1st,1409.83095103793,7,5,14,26,Groningen,1527.03773433313
2019,216,Twente,NED 1st,1400.58460644028,7,6,13,26,AZ Alkmaar,1721.46477753875
2019,226,For Sittard,NED 1st,1393.05517468463,6,8,12,26,Feyenoord,1663.40695369781
2019,247,VVV Venlo,NED 1st,1362.65326869418,8,4,14,26,Utrecht,1606.45643725559
2019,253,Den Haag,NED 1st,1338.02022979059,4,7,15,26,Vitesse,1581.76327320989
2019,261,Waalwijk,NED 1st,1252.34641082162,4,3,19,26,Utrecht,1596.86275673541
