season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2023,15,Paris SG,FRA 1st,1752.03592477356,22,10,2,34,Monaco,1663.24802339238
2023,25,Monaco,FRA 1st,1671.15935953252,20,7,7,34,Lille,1625.16842595023
2023,45,Brest,FRA 1st,1611.70926779311,17,10,7,34,Marseille,1540.9435117434
2023,48,Lille,FRA 1st,1608.18668744263,16,11,7,34,Monaco,1679.74700011601
2023,75,Nice,FRA 1st,1558.27284116042,15,10,9,34,Paris SG,1747.83615867813
2023,78,Lyon,FRA 1st,1556.12848211881,16,5,13,34,Monaco,1663.14768163879
2023,85,Marseille,FRA 1st,1541.09172127262,13,11,10,34,Brest,1624.52212121441
2023,91,Lens,FRA 1st,1533.36905066906,14,9,11,34,Brest,1640.12932612067
2023,103,Rennes,FRA 1st,1514.75902000904,12,10,12,34,Nice,1602.63929159104
2023,121,Toulouse,FRA 1st,1492.4630319617,11,10,13,34,Paris SG,1771.53074568081
2023,129,Montpellier,FRA 1st,1486.92340748604,10,12,12,34,Nice,1542.445634126
2023,153,Reims,FRA 1st,1466.82644586496,13,8,13,34,Monaco,1651.94884478539
2023,183,Strasbourg,FRA 1st,1430.94476946655,10,9,15,34,Lille,1614.97481721662
2023,210,Le Havre,FRA 1st,1403.5622363996,7,11,16,34,Nice,1612.32557812109
2023,232,Lorient,FRA 1st,1365.87120058283,7,8,19,34,Lille,1611.96364771074
2023,239,Nantes,FRA 1st,1348.47879709793,9,6,19,34,Nice,1622.05013185508
2023,244,Metz,FRA 1st,1338.72794631609,8,5,21,34,Lens,1548.75956880897
2023,249,Clermont,FRA 1st,1319.48981005253,5,10,19,34,Lyon,1477.70449974245
