season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2020,3,Inter,ITA 1st,1830.80926818169,28,7,3,38,Napoli,1726.96696333878
2020,18,Atalanta,ITA 1st,1706.07142799232,23,9,6,38,Milan,1702.62021716132
2020,20,Napoli,ITA 1st,1704.67367863536,24,5,9,38,Atalanta,1729.3011298219
2020,23,Juventus,ITA 1st,1696.26665315263,23,9,6,38,Inter,1841.62036618131
2020,26,Milan,ITA 1st,1671.23005905325,24,7,7,38,Inter,1824.77740597411
2020,71,Sassuolo,ITA 1st,1569.52845824619,17,11,10,38,Napoli,1742.15816244526
2020,81,Lazio,ITA 1st,1548.52088283402,21,5,12,38,Napoli,1719.16515435762
2020,95,Roma,ITA 1st,1528.29202175797,18,9,11,38,Lazio,1592.5173629978
2020,111,Sampdoria,ITA 1st,1504.16374740057,15,7,16,38,Inter,1829.40956921262
2020,155,Genoa,ITA 1st,1467.01729666188,10,12,16,38,Napoli,1665.97490257723
2020,173,Fiorentina,ITA 1st,1450.38100329395,9,13,16,38,Juventus,1686.36499926222
2020,188,Verona,ITA 1st,1431.27428066709,10,13,15,38,Napoli,1688.84418478601
2020,196,Cagliari,ITA 1st,1425.43592453907,9,10,19,38,Roma,1540.96310717749
2020,199,Bologna,ITA 1st,1420.89350840824,10,11,17,38,Lazio,1606.68174243344
2020,203,Udinese,ITA 1st,1416.40016010536,10,10,18,38,Lazio,1556.59697818939
2020,212,Spezia,ITA 1st,1407.58398170393,9,12,17,38,Napoli,1690.80365497542
2020,213,Torino,ITA 1st,1406.64290629191,7,16,15,38,Roma,1556.13967790609
2020,261,Benevento,ITA 1st,1305.28849526707,7,12,19,38,Juventus,1711.11291411684
2020,264,Crotone,ITA 1st,1275.43485783791,6,5,27,38,Spezia,1471.45442603421
2020,270,Parma,ITA 1st,1234.09138796959,3,11,24,38,Roma,1591.37216065377
