season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2022,1,Porto,POR 1st,1882.28125723394,27,4,3,34,Benfica,1891.10748883426
2022,2,Benfica,POR 1st,1871.34546976176,28,3,3,34,Porto,1880.93246212881
2022,9,Sp Lisbon,POR 1st,1775.94924720049,23,5,6,34,Sp Braga,1793.37980966802
2022,10,Sp Braga,POR 1st,1773.39554821193,25,3,6,34,Benfica,1897.60086307074
2022,87,Arouca,POR 1st,1547.68419925023,15,9,10,34,Sp Lisbon,1740.6384690548
2022,116,Guimaraes,POR 1st,1505.00164943191,16,5,13,34,Sp Braga,1776.20141384433
2022,149,Famalicao,POR 1st,1471.14149263022,13,5,16,34,Boavista,1513.84313761963
2022,150,Chaves,POR 1st,1468.99067172017,12,10,12,34,Benfica,1879.66334593024
2022,169,Boavista,POR 1st,1453.75480204719,12,8,14,34,Sp Lisbon,1746.8462851016
2022,191,Vizela,POR 1st,1431.32004783665,11,7,16,34,Casa Pia,1539.7699939085
2022,194,Gil Vicente,POR 1st,1427.47336312907,10,7,17,34,Porto,1874.14966325862
2022,202,Rio Ave,POR 1st,1417.56612859401,10,10,14,34,Porto,1899.44556250649
2022,220,Casa Pia,POR 1st,1391.31687366909,11,8,15,34,Sp Braga,1774.65284687239
2022,230,Estoril,POR 1st,1379.6605524804,10,5,19,34,Arouca,1556.01563948751
2022,250,Portimonense,POR 1st,1329.01465458411,10,4,20,34,Guimaraes,1523.46823164288
2022,252,Maritimo,POR 1st,1321.63419641227,7,5,22,34,Sp Lisbon,1739.61742747064
2022,258,Pacos Ferreira,POR 1st,1292.66902040768,6,5,23,34,Vizela,1512.00929555208
2022,261,Santa Clara,POR 1st,1259.80082539889,5,7,22,34,Vizela,1493.91708580945
