season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2021,14,Real Madrid,ESP 1st,1735.54703911112,26,8,4,38,Barcelona,1667.2261563363
2021,21,Barcelona,ESP 1st,1679.61924722998,21,10,7,38,Real Madrid,1759.25114826631
2021,38,Ath Madrid,ESP 1st,1638.6935150294,21,8,9,38,Real Madrid,1759.18922921225
2021,49,Sevilla,ESP 1st,1613.23128605364,18,16,4,38,Ath Madrid,1634.59044883044
2021,50,Villarreal,ESP 1st,1607.37706541853,16,11,11,38,Barcelona,1701.39601240302
2021,58,Betis,ESP 1st,1601.17292812048,19,8,11,38,Barcelona,1644.01040747984
2021,87,Sociedad,ESP 1st,1546.10997452228,17,11,10,38,Villarreal,1597.64216560802
2021,91,Ath Bilbao,ESP 1st,1537.09680929184,14,13,11,38,Ath Madrid,1630.34815225574
2021,141,Celta,ESP 1st,1479.13498320296,12,10,16,38,Betis,1611.54241066798
2021,145,Valencia,ESP 1st,1471.59879589431,11,15,12,38,Villarreal,1586.57386979252
2021,161,Cadiz,ESP 1st,1455.15035708385,8,15,15,38,Barcelona,1722.74240778876
2021,162,Getafe,ESP 1st,1454.21815030676,8,15,15,38,Real Madrid,1763.17446999338
2021,182,Levante,ESP 1st,1439.13207327547,8,11,19,38,Ath Madrid,1615.8276238407
2021,191,Elche,ESP 1st,1427.01470716042,11,9,18,38,Betis,1598.91288955074
2021,194,Osasuna,ESP 1st,1425.49435459674,12,11,15,38,Villarreal,1634.30706386332
2021,195,Espanol,ESP 1st,1419.57492545951,10,12,16,38,Real Madrid,1746.31873296165
2021,207,Granada,ESP 1st,1399.48309227712,8,14,16,38,Sevilla,1636.38671157675
2021,217,Vallecano,ESP 1st,1388.94188762711,11,9,18,38,Barcelona,1711.03636095569
2021,236,Mallorca,ESP 1st,1364.25845601621,10,9,19,38,Ath Madrid,1663.15550697152
2021,259,Alaves,ESP 1st,1317.15035232227,8,7,23,38,Ath Madrid,1651.3362081046
