season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2006,14,Stuttgart,GER 2nd,1686.36250817658,21,7,6,34,Werder Bremen,1680.24330701202
2006,25,Werder Bremen,GER 2nd,1643.28017856921,20,6,8,34,Bayern Munich,1600.4619055774
2006,34,Schalke 04,GER 2nd,1621.14838591455,21,5,8,34,Werder Bremen,1698.84590098878
2006,44,Bayern Munich,GER 2nd,1595.59397449708,18,6,10,34,Stuttgart,1679.90399015858
2006,68,Hamburg,GER 2nd,1559.17714533253,10,15,9,34,Werder Bremen,1657.15784479922
2006,74,Bochum,GER 2nd,1548.26283773137,13,6,15,34,Schalke 04,1644.36672140118
2006,79,Leverkusen,GER 2nd,1540.02582315258,15,6,13,34,Schalke 04,1671.87627896177
2006,82,Nurnberg,GER 2nd,1539.04108517216,11,15,8,34,Stuttgart,1686.35881528755
2006,125,Dortmund,GER 2nd,1498.28271764014,12,8,14,34,Werder Bremen,1674.3905972248
2006,157,Bielefeld,GER 2nd,1467.54421428527,11,9,14,34,Werder Bremen,1656.96007183045
2006,171,Hannover,GER 2nd,1457.56192831465,12,8,14,34,Bayern Munich,1597.88525934624
2006,185,Hertha,GER 2nd,1448.82026229774,12,8,14,34,Schalke 04,1635.99456353739
2006,191,Ein Frankfurt,GER 2nd,1444.47253749902,9,13,12,34,Werder Bremen,1651.23820899402
2006,202,Cottbus,GER 2nd,1435.97389305138,11,8,15,34,Leverkusen,1548.30606513977
2006,207,Wolfsburg,GER 2nd,1432.17440820194,8,13,13,34,Bayern Munich,1603.48158308013
2006,225,Mainz,GER 2nd,1404.97900579399,8,10,16,34,Nurnberg,1604.92779480728
2006,257,Aachen,GER 2nd,1342.89225595258,9,7,18,34,Bayern Munich,1582.83322384129
2006,259,M'gladbach,GER 2nd,1334.40683841723,6,8,20,34,Dortmund,1519.28973736753
