season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2022,4,Celtic,SCO 1st,1853.17185494344,32,3,3,38,Rangers,1847.63330856658
2022,6,Rangers,SCO 1st,1841.82569939863,29,5,4,38,Celtic,1913.84364692206
2022,96,Aberdeen,SCO 1st,1533.97976045409,18,3,17,38,Rangers,1844.02482000783
2022,101,Hibernian,SCO 1st,1527.36868702793,15,7,16,38,Celtic,1874.75388171646
2022,111,Hearts,SCO 1st,1515.53843261207,15,9,14,38,Aberdeen,1537.2449222882
2022,119,Motherwell,SCO 1st,1499.88543590258,14,8,16,38,Hearts,1563.28134004326
2022,180,St Mirren,SCO 1st,1442.66730503579,12,10,16,38,Celtic,1891.12917677043
2022,217,Kilmarnock,SCO 1st,1394.33572446466,11,7,20,38,Motherwell,1530.40664423665
2022,227,St Johnstone,SCO 1st,1383.90329028461,12,7,19,38,Rangers,1827.8384524724
2022,240,Ross County,SCO 1st,1355.02188722308,9,7,22,38,Hibernian,1514.73517644736
2022,246,Livingston,SCO 1st,1341.14450591008,13,7,18,38,Aberdeen,1542.4922517846
2022,255,Dundee United,SCO 1st,1311.15741674305,8,7,23,38,Hibernian,1557.67118593616
