season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2016,15,Besiktas,TUR 1st,1761.5164137576,23,8,3,34,Galatasaray,1625.57098837752
2016,20,Buyuksehyr,TUR 1st,1707.06824555996,21,10,3,34,Besiktas,1764.40078749938
2016,32,Fenerbahce,TUR 1st,1650.70850059476,18,10,6,34,Buyuksehyr,1730.4059304344
2016,47,Galatasaray,TUR 1st,1607.54192233547,20,4,10,34,Akhisar Belediyespor,1571.71679512273
2016,56,Antalyaspor,TUR 1st,1587.88381838867,17,7,10,34,Fenerbahce,1682.10231411431
2016,73,Akhisar Belediyespor,TUR 1st,1559.29417892907,14,6,14,34,Buyuksehyr,1680.57863490799
2016,77,Trabzonspor,TUR 1st,1550.08459599114,14,9,11,34,Galatasaray,1653.34337529458
2016,110,Genclerbirligi,TUR 1st,1500.36718675554,12,10,12,34,Bursaspor,1532.41741196548
2016,122,Kasimpasa,TUR 1st,1485.3958476943,12,7,15,34,Besiktas,1768.71423244617
2016,152,Kayserispor,TUR 1st,1462.30285811544,10,8,16,34,Fenerbahce,1691.13410264794
2016,165,Konyaspor,TUR 1st,1454.99996130118,11,10,13,34,Fenerbahce,1640.36502366138
2016,170,Alanyaspor,TUR 1st,1446.5387512634,12,4,18,34,Antalyaspor,1580.82844139344
2016,174,Rizespor,TUR 1st,1444.35099702568,10,6,18,34,Akhisar Belediyespor,1557.06672352467
2016,192,Karabukspor,TUR 1st,1428.624254754,12,7,15,34,Besiktas,1771.82909988397
2016,210,Osmanlispor,TUR 1st,1410.5664846099,9,11,14,34,Trabzonspor,1546.25430648876
2016,250,Bursaspor,TUR 1st,1340.65852077098,11,5,18,34,Fenerbahce,1634.44615593168
2016,259,Adanaspor,TUR 1st,1307.6359976218,6,7,21,34,Alanyaspor,1511.94519529245
2016,260,Gaziantepspor,TUR 1st,1294.46146453113,7,5,22,34,Trabzonspor,1563.53335100011
