season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2024,9,PSV Eindhoven,NED 1st,1787.47177324281,25,4,5,34,Feyenoord,1717.65992532243
2024,18,Ajax,NED 1st,1703.79523688836,24,6,4,34,PSV Eindhoven,1828.77667594239
2024,20,Feyenoord,NED 1st,1684.65475158693,20,8,6,34,Utrecht,1655.32618531357
2024,43,Utrecht,NED 1st,1622.70552998096,18,10,6,34,Ajax,1781.41654376007
2024,52,AZ Alkmaar,NED 1st,1601.25784083065,16,9,9,34,Ajax,1736.33839449622
2024,72,Twente,NED 1st,1554.25421684667,15,9,10,34,Utrecht,1658.3913266279
2024,106,Nijmegen,NED 1st,1512.32540256262,12,7,15,34,Ajax,1737.01369792602
2024,119,Go Ahead Eagles,NED 1st,1502.28652858789,14,9,11,34,PSV Eindhoven,1773.22525784796
2024,125,Zwolle,NED 1st,1498.29790816485,10,11,13,34,PSV Eindhoven,1831.99692283099
2024,132,Sparta Rotterdam,NED 1st,1491.51536952403,9,12,13,34,AZ Alkmaar,1628.29637033554
2024,172,Heerenveen,NED 1st,1448.33176039012,12,7,15,34,PSV Eindhoven,1845.75610782325
2024,174,Groningen,NED 1st,1447.86027396047,10,9,15,34,Nijmegen,1501.72713093673
2024,196,Heracles,NED 1st,1420.32719565705,9,11,14,34,AZ Alkmaar,1592.28391939304
2024,198,For Sittard,NED 1st,1419.65069383786,11,8,15,34,Utrecht,1651.76582624401
2024,232,Waalwijk,NED 1st,1368.83424103766,6,7,21,34,Go Ahead Eagles,1526.71063977933
2024,245,NAC Breda,NED 1st,1333.79951581903,8,9,17,34,Ajax,1707.64060208989
2024,249,Almere City,NED 1st,1317.54616409593,4,10,20,34,Utrecht,1618.35553342751
2024,254,Willem II,NED 1st,1285.0855969861,6,8,20,34,AZ Alkmaar,1595.86941173862
