season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2016,1,Celtic,SCO 1st,2008.66972406664,34,4,0,38,Aberdeen,1667.11467026785
2016,25,Aberdeen,SCO 1st,1673.10256879226,24,4,10,38,Rangers,1620.53948148703
2016,40,Rangers,SCO 1st,1619.47100512563,19,10,9,38,Aberdeen,1692.67166670329
2016,82,St Johnstone,SCO 1st,1545.45134484587,17,7,14,38,Aberdeen,1671.45204173311
2016,148,Hearts,SCO 1st,1469.22911092186,12,10,16,38,Rangers,1625.1503149027
2016,161,Ross County,SCO 1st,1457.37495010308,11,13,14,38,Aberdeen,1661.79340537636
2016,173,Partick,SCO 1st,1444.82910191243,10,12,16,38,St Johnstone,1555.66524698804
2016,219,Kilmarnock,SCO 1st,1398.13998873703,9,14,15,38,St Johnstone,1564.39211199725
2016,242,Hamilton,SCO 1st,1360.88951189801,7,14,17,38,Aberdeen,1686.24799979847
2016,244,Motherwell,SCO 1st,1359.41790455669,10,8,20,38,Kilmarnock,1500
2016,248,Inverness C,SCO 1st,1344.1527014855,7,13,18,38,Rangers,1573.44923811379
2016,255,Dundee,SCO 1st,1319.272087555,10,7,21,38,Rangers,1589.81746678926
